redirects,not_indexed_by_google,certificate_age,email_submission,request_url_percentage,url_anchor_percentage,meta_percentage,script_percentage,link_percentage,mouseover_changes,right_click_disabled,popup_window_has_text_field,use_iframe,has_suspicious_port,external_favicons,TTL,ip_address_count,TXT_record,check_sfh,count_domain_occurrences,domain_registration_length,abnormal_url,age_of_domain,is_malicious,page_rank_decimal
1,0,0,0,0,0,0,0.4705882352941176,0.5294117647058824,0,0,0,0,1,0,30,5,0,0,95,0,0,-1,0,3.99
3,0,0,0,0,0.2121212121212121,0,0.5625,0.4375,0,0,0,1,0,1,26,2,0,0,31,0,0,-1,0,4.9
3,0,0,0,0,0.051724138,0,0.46875,0.53125,0,0,0,1,1,0,30,3,0,0,179,0,0,-1,0,4.75
0,0,-59,0,0,0,0,0.3548387096774194,0.6451612903225806,0,0,0,0,1,0,30,1,0,0,143,0,0,-1,0,5.14
1,0,-78,0,0,0,0,0.3773584905660377,0.6226415094339622,0,0,0,0,1,4,27,3,0,0,0,0,0,-1,0,4.95
0,0,-51,0,0,0,0,0.6,0.4,0,0,0,1,1,1,29,1,0,0,18,0,0,-1,0,5.48
0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,1,1,30,1,0,0,1,0,0,-1,1,3.97
0,0,-310,0,0,0,0,0.40625,0.59375,0,0,0,0,0,3,27,2,0,0,15,0,0,-1,0,4.67
1,0,-347,0,0,0,0,0.475,0.525,0,0,0,0,0,0,30,3,0,0,45,0,0,-1,0,5.23
0,0,-86,0,1,0,0,0.52,0.48,0,0,0,1,1,1,30,2,0,0,26,0,0,-1,0,5.74
1,0,-34,0,0,0,0,0,1,0,0,0,0,1,2,29,4,0,0,472,0,0,-1,0,4.62
0,0,-60,0,0,0,0,0.35,0.65,0,0,0,0,1,0,29,2,0,1,223,0,0,-1,0,4.87
0,0,-125,0,0,0,0,0.375,0.625,0,0,0,0,1,1,30,3,0,0,26,0,0,-1,0,5.51
0,0,-73,0,0,0,0,0.1304347826086956,0.8695652173913043,0,0,0,1,1,1,30,4,0,0,110,0,0,-1,0,5.32
3,0,0,0,0,0,0,0.6923076923076923,0.3076923076923077,0,0,0,1,1,2,26,1,0,0.5,1,0,0,-1,0,4.81
1,0,-281,0,0,0.1451612903225806,0,0.84,0.16,0,0,0,0,1,0,30,1,0,0,144,0,0,-1,0,7.65
1,0,0,0,0,0,0,0.5714285714285714,0.4285714285714285,0,0,0,1,1,0,30,1,0,0,0,0,0,-1,0,4.92
3,0,0,1,0,0,0,0.5,0.5,0,0,0,1,1,1,17,2,0,0.5,0,0,0,-1,0,5.03
0,0,-225,0,0,0.1054852320675105,0,0.35,0.65,0,0,0,1,0,4,30,1,0,0,11,0,0,-1,0,4.57
0,0,-81,0,0,0,0,0.2068965517241379,0.7931034482758621,0,0,0,1,1,0,30,1,0,0,21,0,0,-1,0,5.26
0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,1,30,1,0,0,1,0,0,-1,1,2.45
0,0,-60,0,0,0.048913043,0,0.5625,0.4375,0,0,0,0,1,3,30,3,0,0,1,0,0,-1,0,4.86
0,0,0,0,0,0.2368421052631578,0,0.5,0.5,0,0,0,0,0,0,30,1,0,0,62,0,0,-1,0,4.5
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,30,1,0,0,0,0,0,-1,0,3.64
0,0,-254,0,0,0.1896551724137931,0,0.3333333333333333,0.6666666666666666,0,0,0,1,1,1,30,2,0,0,124,0,0,-1,0,5.12
2,0,0,0,0,0,0,0.4545454545454545,0.5454545454545454,0,0,0,1,0,0,29,1,0,0.5,57,0,0,-1,0,5.67
1,0,0,0,0,0,0,0.7222222222222222,0.2777777777777778,0,0,0,1,1,0,30,3,0,0,31,0,0,-1,0,5.82
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,28,1,0,0,0,0,0,-1,0,5.18
0,0,0,0,1,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0,1,1,30,1,0,0,0,0,0,-1,1,1.59
1,0,0,0,0,0,0,0.3968253968253968,0.6031746031746031,0,0,0,0,1,0,30,1,0,1,140,0,0,-1,0,3.92
0,0,-37,0,0,0.1111111111111111,0,0.4571428571428571,0.5428571428571428,0,0,0,0,1,0,30,1,0,0,167,0,0,-1,0,4.96
0,0,-31,0,0,0,0,0.2,0.8,0,0,0,0,0,1,29,1,0,0.5,0,0,0,-1,0,5.47
0,0,-347,0,0,0,0,0.038461538,0.9615384615384616,0,0,0,0,1,4,30,1,0,0,728,0,0,-1,0,6.05
0,0,0,0,0,0.8421052631578947,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,29,1,0,0,5,0,0,-1,0,4.79
2,0,-116,0,0,0.8426966292134831,0,0.7666666666666667,0.2333333333333333,0,0,0,0,1,0,29,4,0,0,79,0,0,-1,0,6.02
0,0,-228,0,0,0.2260869565217391,0,0.4705882352941176,0.5294117647058824,0,0,0,1,0,0,30,1,0,0,59,0,0,-1,0,5.4
0,0,-154,0,0,0,0,0.2962962962962963,0.7037037037037037,0,0,0,1,1,5,30,3,0,0,3,0,0,-1,0,5.28
1,0,-303,0,0,0,0,0.2808988764044944,0.7191011235955056,0,0,0,0,1,3,30,2,0,0,0,0,0,-1,0,5.06
0,0,-29,0,0,0,0,0.3461538461538461,0.6538461538461539,0,0,0,0,1,0,30,1,0,0,213,0,0,-1,0,4.9
0,0,-76,0,0,0.1875,0,0.4736842105263157,0.5263157894736842,0,0,0,1,1,0,27,2,0,0,111,0,0,-1,0,5.17
2,0,-71,0,0,0,0,0.08,0.92,0,0,0,1,1,0,30,2,0,0,314,0,0,-1,0,5.05
1,0,-67,0,0,0,0,0.5,0.5,0,0,0,1,1,1,30,1,0,0,0,0,0,-1,0,4.48
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,30,1,0,0,0,0,0,-1,1,3.28
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,1,0,0,3,0,0,-1,0,3.71
1,0,-310,0,1,0,0,0.8333333333333334,0.1666666666666666,0,0,0,1,1,0,30,2,0,0,14,0,0,-1,0,4.42
2,0,-182,0,0,0.1702127659574468,0,0.2307692307692307,0.7692307692307693,0,0,0,1,1,1,30,4,0,0,207,0,0,-1,0,5.8
1,0,0,0,0,0.7405857740585774,0,0.6923076923076923,0.3076923076923077,0,0,0,0,0,1,27,1,0,0,55,0,0,-1,0,2.82
0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0,0,0,0,1,1,30,2,0,0,0,0,0,-1,1,
2,0,-291,0,0,0.2467532467532467,0,0.6341463414634146,0.3658536585365853,0,0,0,0,1,3,9,4,0,0,185,0,0,-1,0,5.15
0,0,-210,0,0,0,0,0.5238095238095238,0.4761904761904761,0,0,0,1,1,5,30,1,0,0,36,0,0,-1,0,5.9
1,0,-310,0,0,0,0,0.3888888888888889,0.6111111111111112,0,0,0,0,1,2,29,2,0,0,0,0,0,-1,0,5.67
0,0,-230,0,0,0,0,0.4782608695652174,0.5217391304347826,0,0,0,1,1,0,30,2,0,0,2,0,0,-1,0,5.43
1,0,-36,0,0,0,0,0.3478260869565217,0.6521739130434783,0,0,0,1,0,0,30,1,0,0,185,0,0,-1,0,5.31
0,0,-276,0,0,0,0,0.2,0.8,0,0,0,0,1,1,29,1,0,0.5,9,0,0,-1,0,5.24
1,0,0,0,0,0,0,0.5555555555555556,0.4444444444444444,0,0,0,0,1,0,30,2,0,0,315,0,0,-1,0,4.11
0,0,-370,0,0,0,0,0.6206896551724138,0.3793103448275862,0,0,0,0,1,1,30,1,0,0.5,4,0,0,-1,0,5.47
1,0,-267,0,0,0,0,0.2857142857142857,0.7142857142857143,0,0,0,1,1,1,30,2,0,0,0,0,0,-1,0,4.53
2,0,0,0,0,0.093023256,0,0.1063829787234042,0.8936170212765957,0,0,0,0,1,0,29,1,0,0,161,0,0,-1,0,5.08
2,0,0,0,1,0,0,0.6153846153846154,0.3846153846153846,0,0,0,0,0,0,30,1,0,0.5,0,0,0,-1,1,1.94
1,0,-78,0,0,0.1034482758620689,0,0.5263157894736842,0.4736842105263157,0,0,0,1,1,0,20,2,0,0,169,0,0,-1,0,5.92
3,0,0,0,0,0,0,0.125,0.875,0,0,0,0,1,1,28,3,0,0,12,0,0,-1,0,5.37
1,0,0,0,0,0,0,0.3157894736842105,0.6842105263157895,0,0,0,0,1,1,30,3,0,0,6,0,0,-1,0,5.29
1,0,0,0,0,0,0,0.1481481481481481,0.8518518518518519,0,0,0,0,0,0,11,1,0,0,97,0,0,-1,0,5.47
1,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,29,1,0,0,0,0,0,-1,0,4.37
1,0,0,0,0,0,0,0.1272727272727272,0.8727272727272727,0,0,0,1,1,1,20,1,0,0,2,0,0,-1,0,4.47
1,0,0,0,0,0.076923077,0,0.4,0.6,0,0,0,0,1,1,29,1,0,0,16,0,0,-1,0,4.53
1,0,-244,0,0,0.3333333333333333,0,0.7571428571428571,0.2428571428571428,0,0,0,1,1,2,30,2,0,0,0,0,0,-1,0,5.74
1,0,0,0,0,0.8,0,0,0,0,0,0,0,1,0,30,1,0,0,3,0,0,-1,0,4.55
1,0,-58,0,0,0.2840909090909091,0,0.4,0.6,0,0,0,1,1,1,30,1,0,0,66,0,0,-1,0,5.68
0,0,-292,0,0,0,0,0.15625,0.84375,0,0,0,0,1,1,19,1,0,0,17,0,0,-1,0,5.71
1,0,-39,0,0,0,0,0.45,0.55,0,0,0,1,1,1,30,1,0,0.5,99,0,0,-1,0,5.73
2,0,0,0,0,0,0,0.1176470588235294,0.8823529411764706,0,0,0,1,0,2,24,1,0,0,4,0,0,-1,0,5.26
0,0,-68,0,0,0.293103448,0,0.3877551020408163,0.6122448979591837,0,0,0,0,1,0,30,2,0,1,225,0,0,-1,0,5.35
2,0,-73,0,0,0,0,0.125,0.875,0,0,0,0,1,0,30,1,0,0,0,0,0,-1,0,4.89
0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,1,1,30,1,0,0,0,0,0,-1,1,2.55
1,0,0,0,0,0.1587301587301587,0,0.625,0.375,0,0,0,1,1,0,16,2,0,0,101,0,0,-1,0,3.59
0,0,-43,0,0,0,0,0.5,0.5,0,0,0,0,0,0,30,1,0,0,7,0,0,-1,0,4.64
0,0,-219,0,0,0,0,0.3783783783783784,0.6216216216216216,0,0,0,0,1,2,29,2,0,0,22,0,0,-1,0,5.16
2,0,-57,0,0,0.1185185185185185,0,0.2068965517241379,0.7931034482758621,0,0,0,1,1,1,29,1,0,0,0,0,0,-1,0,4.52
2,0,0,0,0,0.176056338,0,0.42,0.58,0,0,0,1,1,0,30,3,0,0,283,0,0,-1,0,4.76
1,0,0,1,0,0,0,0.7352941176470589,0.2647058823529412,0,0,0,1,1,1,30,1,0,0.5,73,0,0,-1,0,5.3
0,0,0,1,0,0,0,0.5652173913043478,0.4347826086956521,0,0,0,1,1,1,28,1,0,0.5,4,0,0,-1,0,5.3
3,0,0,0,0,0,0,0.5,0.5,0,0,0,0,1,0,29,3,0,0.5,80,0,0,-1,0,5.19
0,0,-74,0,0,0,0,0.7368421052631579,0.2631578947368421,0,0,0,0,1,1,29,1,0,0.5,25,0,0,-1,0,4.78
2,0,0,0,1,0,0,0.4444444444444444,0.5555555555555556,0,0,0,0,1,1,27,1,0,0.5,6,0,0,-1,0,3.7
0,0,0,0,1,0,0,0.8571428571428571,0.1428571428571428,0,0,0,0,0,0,30,1,0,0,3,0,0,-1,0,5.17
0,0,0,0,0,0.4,0,0,1,0,0,0,0,1,0,30,1,0,0,0,0,0,-1,1,
1,0,-88,0,0,0.7185185185185186,0,0.4375,0.5625,0,0,0,0,1,0,30,2,0,1,328,0,0,-1,0,5.1
2,0,-274,0,0,0,0,0.5882352941176471,0.4117647058823529,0,0,0,1,0,1,26,1,0,0,1,0,0,-1,0,4.81
1,0,0,0,0,0.068965517,0,0.047619048,0.9523809523809524,0,0,0,1,1,2,30,1,0,0,0,0,0,-1,0,4.93
0,0,-289,0,0,0,0,0.217391304,0.782608696,0,0,0,0,1,6,30,1,0,0.5,1,0,0,-1,0,4
1,0,-25,0,0,0,0,0.3888888888888889,0.6111111111111112,0,0,0,0,1,1,19,2,0,0,0,0,0,-1,0,5.49
0,0,-56,0,0,0.7049180327868853,0,0.1,0.9,0,0,0,1,1,1,30,1,0,0.5,29,0,0,-1,0,4.68
4,0,0,0,0,0.95890411,0,0.3214285714285714,0.6785714285714286,0,0,0,1,1,0,26,1,0,0.5,315,0,0,-1,0,5.41
1,0,-99,0,0,0,0,0.1666666666666666,0.8333333333333334,0,0,0,0,1,2,30,7,0,0,5,0,0,-1,0,4.69
0,0,-43,0,0,0,0,0.6666666666666666,0.3333333333333333,0,0,0,0,1,0,30,1,0,0,1,0,0,-1,0,4.9
0,0,-71,0,0,0,0,0.4871794871794871,0.5128205128205128,0,0,0,1,1,0,30,1,0,1,235,0,0,-1,0,5.54
1,0,-23,0,0,0,0,0.5833333333333334,0.4166666666666667,0,0,0,0,0,0,30,1,0,0,2,0,0,-1,0,4.28
0,0,-139,0,0,0,0,0.8235294117647058,0.1764705882352941,0,0,0,0,1,0,30,1,0,0,8,0,0,-1,0,5.34
1,0,-272,0,0,0,0,0.4666666666666667,0.5333333333333333,0,0,0,1,1,3,30,3,0,0,4,0,0,-1,0,4.73
0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,1,1,30,1,0,0,0,0,0,-1,1,
0,0,-162,0,0,0,0,0.5714285714285714,0.4285714285714285,0,0,0,1,1,1,30,2,0,0,52,0,0,-1,0,5.35
0,0,-39,0,0,0.1551724137931034,0,0.3636363636363636,0.6363636363636364,0,0,0,1,1,2,30,2,0,0,42,0,0,-1,0,3.22
0,0,-61,0,0,0,0,0.3793103448275862,0.6206896551724138,0,0,0,0,1,1,30,3,0,0,51,0,0,-1,0,4.86
0,0,-304,0,0,0,0,0.3783783783783784,0.6216216216216216,0,0,0,1,1,5,30,2,0,0.5,26,0,0,-1,0,5.58
0,0,-150,0,0,0.1627906976744186,0,0.5909090909090909,0.4090909090909091,0,0,0,1,1,1,30,3,0,0.5,14,0,0,-1,0,5.18
2,0,0,0,0,0.1621621621621621,0,0.1923076923076923,0.8076923076923077,0,0,0,1,1,0,30,1,0,0,67,0,0,-1,0,5.49
1,0,-306,0,0,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0,1,0,30,3,0,0,130,0,0,-1,0,5
1,0,-110,0,0,0,0,0.3888888888888889,0.6111111111111112,0,0,0,1,1,1,20,1,0,0,50,0,0,-1,0,5.37
2,0,0,0,0,0,0,0.3103448275862069,0.6896551724137931,0,0,0,0,1,4,28,1,0,0.5,6,0,0,-1,0,4.45
0,0,-67,0,0,0.2285714285714285,0,0.4320987654320987,0.5679012345679012,0,0,0,0,1,0,30,1,0,0,132,0,0,-1,0,3.43
0,0,-34,0,0,0.9615384615384616,0,0,1,0,0,0,0,1,0,20,2,0,0,28,0,0,-1,0,4.91
2,0,0,0,0,0.8541666666666666,0,0.2727272727272727,0.7272727272727273,0,0,0,0,1,2,29,1,0,0,0,0,0,-1,1,
1,0,-327,0,0,0,0,0.4166666666666667,0.5833333333333334,0,0,0,0,1,3,19,2,0,0,7,0,0,-1,0,4.97
0,0,0,0,0,0.1428571428571428,0,0.4615384615384615,0.5384615384615384,0,0,0,0,0,1,29,1,0,0,19,0,0,-1,1,0
1,0,-58,0,1,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,-1,0,5.46
0,0,-272,0,0,0,0,0.4666666666666667,0.5333333333333333,0,0,0,1,1,1,29,1,0,1,13,0,0,-1,0,5.47
1,0,-53,0,0,0,0,0.5189873417721519,0.4810126582278481,0,0,0,1,1,0,30,1,0,0,800,0,0,-1,0,5.47
0,0,-294,0,0,0.9206349206349206,0,0.1818181818181818,0.8181818181818182,0,0,0,0,0,0,29,1,0,0,75,0,0,-1,0,5.04
1,0,-234,0,0,0,0,0.2142857142857142,0.7857142857142857,0,0,0,1,1,1,29,2,0,0.5,10,0,0,-1,0,5.2
2,0,-20,0,0,0.07253886,0,0.4634146341463415,0.5365853658536586,0,0,0,0,1,3,29,1,0,0.5,61,0,0,-1,0,5.38
3,0,-45,0,0,0.036764706,0,0.3,0.7,0,0,0,1,1,1,29,1,0,0,317,0,0,-1,0,5.14
1,0,0,0,0,0,0,0.35,0.65,0,0,0,1,1,4,20,2,0,0,8,0,0,-1,0,5.12
1,0,0,0,0,0,0,0.2105263157894736,0.7894736842105263,0,0,0,0,1,0,13,1,0,0,24,0,0,-1,1,4.99
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,1,0,0,0,0,0,-1,0,5.02
1,0,0,0,1,0,0,0.071428571,0.9285714285714286,0,0,0,0,1,0,30,2,0,0,29,0,0,-1,0,3.11
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30,1,0,0,0,0,0,-1,1,1.62
1,0,-252,0,0,0,0,0.3333333333333333,0.6666666666666666,0,0,0,1,1,4,30,2,0,0,9,0,0,-1,0,5.61
1,0,0,0,1,0,0,0.5,0.5,0,0,0,0,1,1,30,1,0,0,0,0,0,-1,0,5.08
0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,1,30,1,0,0,1,0,0,-1,1,1.5
2,0,-60,0,0,0.546875,0,0.1904761904761904,0.8095238095238095,0,0,0,0,1,2,21,1,0,0,0,0,0,-1,0,5.31
0,0,-371,0,0,0,0,0.7777777777777778,0.2222222222222222,0,0,0,1,1,0,30,3,0,0,132,0,0,-1,0,4.9
0,0,-364,0,0,0,0,0.625,0.375,0,0,0,1,1,1,26,4,0,0.5,11,0,0,-1,0,5.12
4,0,0,0,1,0,0,0.1176470588235294,0.8823529411764706,0,0,0,0,1,4,30,4,0,0,0,0,0,-1,0,4.83
1,0,-54,0,0,0.1194029850746268,0,0.238095238,0.7619047619047619,0,0,0,0,0,0,30,1,0,0,168,0,0,-1,0,4.92
0,0,-31,0,0,0.3333333333333333,0,0.2142857142857142,0.7857142857142857,0,0,0,0,1,1,30,3,0,0.5,113,0,0,-1,0,4.98
1,0,0,0,0,0,0,0.4444444444444444,0.5555555555555556,0,0,0,1,0,1,29,1,0,0.5,0,0,0,-1,0,4.57
0,0,-78,0,0,0.032258065,0,0.6666666666666666,0.3333333333333333,0,0,0,0,1,0,29,2,0,0,40,0,0,-1,0,5.33
0,0,-256,0,0,0,0,0.6666666666666666,0.3333333333333333,0,0,0,0,1,1,30,3,0,0,19,0,0,-1,0,4.88
0,0,-31,0,0,0,0,0.2666666666666666,0.7333333333333333,0,0,0,1,1,0,29,1,0,0,251,0,0,-1,0,5.4
2,0,-73,0,0,0,0,0.2666666666666666,0.7333333333333333,0,0,0,0,1,0,30,1,0,0,33,0,0,-1,0,3.66
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30,1,0,0,1,0,0,-1,1,
3,-1,0,0,0,0,0,0.4615384615384615,0.5384615384615384,0,0,0,1,1,0,20,1,0,1,6,0,0,-1,0,5.55
1,0,-266,0,1,0,0,0,0,0,0,0,0,1,0,30,1,0,0,0,0,0,-1,0,4.12
1,0,-301,0,1,0,0,0.4426229508196721,0.5573770491803278,0,0,0,0,1,0,28,3,0,0,35,0,0,-1,0,5.8
0,0,-56,0,0,0,0,0.4705882352941176,0.5294117647058824,0,0,0,0,0,2,30,1,0,0,187,0,0,-1,0,4.81
2,-1,-347,0,0,0,0,0.7118055555555556,0.2881944444444444,0,0,0,0,1,1,13,1,0,0,12,0,0,-1,0,5
1,0,-277,0,0,0,0,0.5384615384615384,0.4615384615384615,0,0,0,0,1,2,19,2,0,0,0,0,0,-1,0,5.12
0,0,-231,0,0,0,0,0.5161290322580645,0.4838709677419355,0,0,0,1,0,1,30,1,0,0,33,0,0,-1,0,4.69
0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,1,1,30,1,0,0,0,0,0,-1,1,2.81
1,0,0,0,0,0.4117647058823529,0,0.5384615384615384,0.4615384615384615,0,0,0,0,0,0,30,1,0,0.5,236,0,0,-1,0,4.55
0,0,-136,0,0,0.9902912621359224,0,0.4,0.6,0,0,0,0,0,2,30,1,0,0,103,0,0,-1,0,3.23
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,0,0,1,0,0,-1,1,
0,0,-236,0,0,0,0,0.5555555555555556,0.4444444444444444,0,0,0,1,1,1,30,1,0,1,29,0,0,-1,0,4.99
1,0,-69,0,1,0,0,0.5,0.5,0,0,0,0,1,0,29,1,0,0,0,0,0,-1,1,
1,0,-58,0,1,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,-1,0,5.18
1,0,0,0,0,0.9824561403508772,0,0.3823529411764705,0.6176470588235294,0,0,0,0,1,0,30,2,0,0,180,0,0,-1,0,5.08
0,0,-33,0,0,0,0,0.3880597014925373,0.6119402985074627,0,0,0,1,0,2,26,1,0,0,156,0,0,-1,0,3.52
0,0,-363,0,0,0,0,0.4,0.6,0,0,0,0,1,1,29,4,0,0,0,0,0,-1,0,5.49
3,0,-99,0,0,0,0,0.1052631578947368,0.8947368421052632,0,0,0,1,1,0,13,2,0,0,15,0,0,-1,0,4.55
1,0,0,0,0,0.027472527,0,0.6470588235294118,0.3529411764705882,0,0,0,1,0,0,30,1,0,1,178,0,0,-1,0,3.65
0,0,-282,0,0,0.109090909,0,0.2857142857142857,0.7142857142857143,0,0,0,1,1,0,30,3,0,0,266,0,0,-1,0,4.57
0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,1,27,1,0,0,1,0,0,-1,1,2.64
0,0,-152,0,0,0,0,0.65625,0.34375,0,0,0,0,1,1,30,2,0,0,26,0,0,-1,0,5.63
1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,1,1,30,2,0,0,0,0,0,-1,1,2.46
0,0,-224,0,0,0,0,0.6470588235294118,0.3529411764705882,0,0,0,0,1,0,30,2,0,0.5,3,0,0,-1,0,5.31
1,0,-87,0,0,0.071428571,0,0.25,0.75,0,0,0,0,0,2,28,1,0,0,0,0,0,-1,0,4.75
1,0,0,0,0,0,0,0.7272727272727273,0.2727272727272727,0,0,0,1,1,1,29,2,0,0.5,6,0,0,-1,0,5.31
1,0,-235,0,0,0,0,0.1428571428571428,0.8571428571428571,0,0,0,0,1,4,30,2,0,0,21,0,0,-1,0,5.15
0,0,0,0,0,0.7972972972972973,0,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0,30,1,0,0,33,0,0,-1,0,4.47
1,0,0,0,0,0,0,0.1428571428571428,0.8571428571428571,0,0,0,1,1,0,30,1,0,0.5,91,0,0,-1,0,5.27
0,0,-85,0,0,0,0,0.3181818181818182,0.6818181818181818,0,0,0,1,1,0,30,2,0,0,21,0,0,-1,0,3.7
0,0,-383,0,0,0,0,0.5161290322580645,0.4838709677419355,0,0,0,1,1,4,30,2,0,0,13,0,0,-1,0,5.15
1,0,-395,0,0,0.296551724,0,0.1282051282051282,0.8717948717948718,0,0,0,1,1,0,28,1,0,0,178,0,0,-1,0,5.01
0,0,-207,0,1,0,0,0.1363636363636363,0.8636363636363636,0,0,0,0,1,8,30,1,0,0,1,0,0,-1,0,5.13
1,0,-168,0,0,0,0,0.5333333333333333,0.4666666666666667,0,0,0,1,1,1,29,2,0,1,0,0,0,-1,0,5.08
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30,12,0,0,1,0,0,-1,1,
0,0,-35,0,1,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,-1,0,4.98
0,0,-270,0,0,0,0,0.6666666666666666,0.3333333333333333,0,0,0,0,1,1,30,2,0,0.5,7,0,0,-1,0,6.43
3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,1,0,0,7,0,0,-1,0,5.01
3,0,0,0,0,0,0,0.26,0.74,0,0,0,1,1,2,29,1,0,0,22,0,0,-1,0,4.52
1,0,-259,0,0,0,0,0.4090909090909091,0.5909090909090909,0,0,0,0,1,2,19,2,0,0.5,7,0,0,-1,0,5.01
1,0,-373,0,0,0,0,0.2222222222222222,0.7777777777777778,0,0,0,0,1,5,30,2,0,0,9,0,0,-1,0,5.59
1,0,-67,0,0,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0,1,3,30,4,0,0,122,0,0,-1,0,5.14
0,0,-94,0,0,0,0,0.4230769230769231,0.5769230769230769,0,0,0,1,0,0,30,1,0,0.5,215,0,0,-1,0,5.22
1,0,0,0,0,0,0,0.7,0.3,0,0,0,0,1,0,30,1,0,0,1,0,0,-1,1,2.79
0,0,-53,0,0,0,0,0.7232142857142857,0.2767857142857143,0,0,0,1,1,2,30,1,0,0,82,0,0,-1,0,4.37
0,0,-206,0,0,0,0,0.3846153846153846,0.6153846153846154,0,0,0,0,1,0,30,3,0,0.5,4,0,0,-1,0,5.55
0,0,0,0,0,0.037037037,0,0.7272727272727273,0.2727272727272727,0,0,0,1,0,1,29,1,0,0.5,13,0,0,-1,0,5.01
1,0,-382,0,0,0,0,0.2666666666666666,0.7333333333333333,0,0,0,1,1,0,10,1,0,1,0,0,0,-1,0,4.68
1,0,-59,0,0,0,0,0.25,0.75,0,0,0,0,1,1,30,1,0,0.5,2,0,0,-1,0,4.53
2,0,-52,0,0,0,0,0.2105263157894736,0.7894736842105263,0,0,0,0,1,5,30,3,0,0.5,3,0,0,-1,0,5.72
0,0,-71,0,0,0.2972972972972973,0,0.2857142857142857,0.7142857142857143,0,0,0,0,0,0,27,1,0,0,261,0,0,-1,0,5.27
1,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0,1,0,30,2,0,0.5,1,0,0,-1,0,5.65
1,0,0,0,0,0,0,0.4285714285714285,0.5714285714285714,0,0,0,0,1,0,30,4,0,0,47,0,0,-1,0,6.11
1,0,0,0,0,0,0,0.2222222222222222,0.7777777777777778,0,0,0,1,0,1,30,1,0,0,32,0,0,-1,0,5.25
1,0,-257,0,0,0.352112676,0,0.4285714285714285,0.5714285714285714,0,0,0,0,1,0,30,1,0,1,958,0,0,-1,0,5.56
1,0,-16,0,0,0.1282051282051282,0,0.7333333333333333,0.2666666666666666,0,0,0,1,0,1,30,1,0,0.5,30,0,0,-1,0,4.64
0,0,-41,0,0,0.93006993,0,0.2352941176470588,0.7647058823529411,0,0,0,1,1,4,15,1,0,0,107,0,0,-1,0,5.37
1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,1,1,30,1,0,0,0,0,0,-1,1,
0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,30,1,0,0.5,13,0,0,-1,0,5.79
1,0,-66,0,0,0,0,0.7777777777777778,0.2222222222222222,0,0,0,1,1,0,29,3,0,0,49,0,0,-1,0,3.38
0,0,0,0,1,0,0,0.6363636363636364,0.3636363636363636,0,0,0,0,1,0,29,1,0,0,0,0,0,-1,0,4.93
1,0,0,0,0,0,0,0.6111111111111112,0.3888888888888889,0,0,0,1,1,0,30,1,0,0.5,7,0,0,-1,0,5.06
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,0,0,2,0,0,-1,0,4.29
1,0,-166,0,0,0,0,0.1714285714285714,0.8285714285714286,0,0,0,1,1,3,30,4,0,0.5,0,0,0,-1,0,3.39
0,0,-45,0,0,0.018867925,0,0.2777777777777778,0.7222222222222222,0,0,0,0,0,2,30,1,0,0.5,58,0,0,-1,0,5.29
0,0,-27,0,1,0,0,0,0,0,0,0,0,1,0,30,1,0,0,1,0,0,-1,0,5.05
0,0,-272,0,0,0.041198502,0,0.82,0.18,0,0,0,0,1,2,30,4,0,0,532,0,0,-1,0,5.07
1,0,0,0,0,0,0,0.2142857142857142,0.7857142857142857,0,0,0,0,0,0,30,1,0,0,20,0,0,-1,0,5.41
